"PLU","CATEGORY","COMMODITY","VARIETY","ADDITIONAL VARIETY INFO","SIZE","NA SIZE","ROW SIZE","RESTRICTIONS","NOTES","AKA","TRADEMARK","BOTANICAL NAME","REVISION DATE","DATE ADDED","GPC","IMAGE"
"4792","","TAMARILLO","Golden","","","","","","","","","Cyphomandra betacea","1999-12-31 00:00:00","1999-12-31 00:00:00","10006358",""
"4793","","TAMARILLO","Red","","","","","","","","","Cyphomandra betacea","1999-12-31 00:00:00","1999-12-31 00:00:00","10006358",""
"4794","","TARO ROOT (DASHEEN)","","","Small","","","","","","","Colocasia esculeta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006107",""
"4795","","TARO ROOT (DASHEEN)","","","Large","","","","","","","Colocasia esculeta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006107",""
"4796","","TOMATOES","Cherry","Red","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006161",""
"4797","","TOMATOES","Cherry","Yellow","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006161",""
"4798","","TOMATOES","Greenhouse/Hydroponic/Regular","Red","Small","6x6 size and smaller","Less than 70mm diameter","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006161",""
"4799","","TOMATOES","Greenhouse/Hydroponic/Regular","Red","Large","5x6 size and larger","Diameter 70mm and above","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006161",""
"4800","","TOMATOES","Native/Home Grown","","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006161",""
"4801","","TOMATOES","Tomatillos/Husk Tomatoes","","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4802","","TOMATOES","Dried","","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4803","","TOMATOES","Teardrop/Pear","Red","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4804","","TOMATOES","Teardrop/Pear","Yellow","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4805","","TOMATOES","Vine Ripe, Regular","Red","Small","6X6 and smaller","Less than 70mm diameter","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4806","","TOMATOES","Retailer Assigned","","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4807","","TOMATOES","Retailer Assigned","","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4808","","TOMATOES","Retailer Assigned","","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4809","","TURNIP","Baby","","","","","","","","","Brassica rapa","1999-12-31 00:00:00","1999-12-31 00:00:00","10006120",""
"4810","","TURNIP","Bunch/Banded","","","","","","","","","Brassica rapa","1999-12-31 00:00:00","1999-12-31 00:00:00","10006120",""
"4811","","TURNIP","Purple Top","","","","","","","","","Brassica rapa","1999-12-31 00:00:00","1999-12-31 00:00:00","10006120",""
"4812","","TURNIP","White","","","","","","","","","Brassica rapa","1999-12-31 00:00:00","1999-12-31 00:00:00","10006120",""
"4813","","TURNIP","Retailer Assigned","","","","","","","","","Brassica rapa","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4814","","WATER CHESTNUTS","","","","","","","","","","Eleocharis dulcis","1999-12-31 00:00:00","1999-12-31 00:00:00","10006372",""
"4815","","WATERCRESS","","","","","","","","","","Rorippa nasturtium-aquaticum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006048",""
"4816","","SWEET POTATO/YAM/KUMARA","Golden","","","","","","per PEIB 3/09, change terminology to include both sweet potato and yam to avoid confusion in marketplace","","","Ipomoea batato","2009-06-10 00:00:00","2009-06-10 00:00:00","10006111",""
"4817","","SWEET POTATO/YAM/KUMARA","Red/Orangy Red Flesh","","Large","jumbo","","","per PEIB 3/09, change terminology to include both sweet potato and yam to avoid confusion in marketplace","","","Ipomoea batato","2009-06-10 00:00:00","2009-06-10 00:00:00","10006111",""
"4818","","NAME","Retailer Assigned","","","","","","per PEIB 3/09, made consistent with Name and not Yam","","","Dioscorea trifidia","2009-06-10 00:00:00","2009-06-10 00:00:00","",""
"4819","","YUCA ROOT/CASSAVA/MANIOC","","","","","","","Changed description per IFPS approval on 5/24/11","","","Manihot esculenta","2011-06-09 00:00:00","2011-06-09 00:00:00","10006108",""
"4820","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4821","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4822","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4823","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4824","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4825","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4826","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4827","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4828","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4829","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4830","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4831","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4832","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4833","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4834","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4835","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4836","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4837","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4838","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4839","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4840","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4841","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4842","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4843","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4844","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4845","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4846","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4847","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4848","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4849","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4850","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4851","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4852","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4853","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4854","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4855","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4856","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4857","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4858","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4859","","OTHER VEGETABLES","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4860","","APPLE SLICES","(Dried Fruit)","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4861","","APRICOTS","(Dried Fruit)","","","","","","","","","Prunus armeniaca","1999-12-31 00:00:00","1999-12-31 00:00:00","10005905",""
"4862","","DATES","(Dried Fruit)","","","","","","","","","Phoenix dactylifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005959",""
"4863","","DATES","Retailer Assigned","(Dried Fruit)","","","","","","","","Phoenix dactylifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4864","","PINEAPPLE","(Dried Fruit)","","","","","","Sizes for pineapple based on two-layer lug.","","","Ananas comosus","1999-12-31 00:00:00","1999-12-31 00:00:00","10005935",""
"4865","","PRUNES","Regular","(Dried Fruit)","","","","","","","","Prunus domestica","1999-12-31 00:00:00","1999-12-31 00:00:00","10000206",""
"4866","","PRUNES","Pitted","(Dried Fruit)","","","","","","","","Prunus domestica","1999-12-31 00:00:00","1999-12-31 00:00:00","10000206",""
"4867","","PRUNES","Retailer Assigned","(Dried Fruit)","","","","","","","","Prunus domestica","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4868","","RAISINS","Black","(Dried Fruit)","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10000206",""
"4869","","RAISINS","Golden/Yellow","(Dried Fruit)","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10000206",""
"4870","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4871","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4872","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4873","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4874","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4875","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4876","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4877","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4878","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4879","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4880","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4881","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4882","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4883","","OTHER DRIED FRUITS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4884","","ARUGULA/ROCKET","","","","","","","","","","Eruca versicara","1999-12-31 00:00:00","1999-12-31 00:00:00","10006088",""
"4885","","BASIL","","","","","","","","","","Ocimum spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006041",""
"4886","","BASIL","Opal","","","","","","","","","Ocimum spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006041",""
"4887","","BASIL","Sweet","","","","","","","","","Ocimum spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006041",""
"4888","","CHIVES","","","","","","","","","","Allium Tuberosum","2015-12-21 19:51:40","1999-12-31 00:00:00","10006074",""
"4889","","CILANTRO (CHINESE PARSLEY/CORIANDER)","","","","","","","","","","Coriandrum sativum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006054",""
"4890","","PEARS","Chinese Yali","","","","","","","","","Pyrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903",""
"4891","","DILL","","","","","","","","","","Anethum graveolens","1999-12-31 00:00:00","1999-12-31 00:00:00","10006049",""
"4892","","DILL","Baby","","","","","","","","","Anethum graveolens","1999-12-31 00:00:00","1999-12-31 00:00:00","10006049",""
"4893","","DILL","Pickling","","","","","","","","","Anethum graveolens","1999-12-31 00:00:00","1999-12-31 00:00:00","10006049",""
"4894","","LEMONGRASS","","","","","","","","","","Cymbopogon citratus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006159",""
"4895","","MARJORAM","","","","","","","","","","Origanum spp","1999-12-31 00:00:00","1999-12-31 00:00:00","10006059",""
"4896","","MINT","","","","","","","","","","Mentha spp","1999-12-31 00:00:00","1999-12-31 00:00:00","10006062",""
"4897","","OREGANO","","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006066",""
"4898","","OYSTER PLANT/SALSIFY","","","","","","","","","","Tragopogan porrifolius","1999-12-31 00:00:00","1999-12-31 00:00:00","10006367",""
"4899","","PARSLEY","Regular/Curly","","","","","","","","","Petroselinum crispum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006198",""
"4901","","PARSLEY","Italian/Continental/French","","","","","","","","","Petroselinum crispum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006068",""
"4902","","PARSLEY","Retailer Assigned","","","","","","","","","Petroselinum crispum","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4903","","ROSEMARY","","","","","","","","","","Rosemarinus officinalis","1999-12-31 00:00:00","1999-12-31 00:00:00","10006072",""
"4904","","SAGE","","","","","","","","","","Salvia officinalis","1999-12-31 00:00:00","1999-12-31 00:00:00","10006353",""
"4905","","SORREL","","","","","","","","","","Rumex spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006090",""
"4906","","TARRAGON","","","","","","","","","","Artemisia dracunculus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006051",""
"4907","","THYME","","","","","","","","","","Thymus vulgaris","1999-12-31 00:00:00","1999-12-31 00:00:00","10006075",""
"4908","","VANILLA BEAN","","","","","","","","","","Vanilla planifolia","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4909","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4910","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4911","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4912","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4913","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4914","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4915","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4916","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4917","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4918","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4919","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4920","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4921","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4922","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4923","","OTHER HERBS","Retailer Assigned","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4924","","ALMONDS","","","","","","","","","","Prunus dulcis","1999-12-31 00:00:00","1999-12-31 00:00:00","10000007",""
"4925","","ALMONDS","Retailer Assigned","","","","","","","","","Prunus dulcis","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4926","","BRAZILNUTS","","","","","","","","","","Berthollettia excelsa","1999-12-31 00:00:00","1999-12-31 00:00:00","10000007",""
